TRINITY_DN45_c0_g1_i7	TRINITY_DN45_c0_g1_i7	100.000	1393	0	0	1	1393	1	1393	0.0	2573
TRINITY_DN45_c0_g1_i7	TRINITY_DN45_c0_g1_i23	97.128	1393	40	0	1	1393	1	1393	0.0	2351
TRINITY_DN45_c0_g1_i7	TRINITY_DN45_c0_g1_i11	97.128	1393	40	0	1	1393	1	1393	0.0	2351
TRINITY_DN45_c0_g1_i7	TRINITY_DN45_c0_g1_i25	95.878	1310	54	0	1	1310	1	1310	0.0	2121
TRINITY_DN45_c0_g1_i7	TRINITY_DN45_c0_g1_i8	97.127	1079	25	6	1	1076	1	1076	0.0	1816
TRINITY_DN45_c0_g1_i28	TRINITY_DN45_c0_g1_i28	100.000	1394	0	0	1	1394	1	1394	0.0	2575
TRINITY_DN45_c0_g1_i28	TRINITY_DN45_c0_g1_i1	99.785	1394	3	0	1	1394	1	1394	0.0	2558
TRINITY_DN45_c0_g1_i28	TRINITY_DN45_c0_g1_i17	99.785	1394	3	0	1	1394	1	1394	0.0	2558
TRINITY_DN45_c0_g1_i28	TRINITY_DN45_c0_g1_i25	97.791	1313	23	6	1	1310	1	1310	0.0	2259
TRINITY_DN45_c0_g1_i28	TRINITY_DN45_c0_g1_i23	95.845	1396	54	3	1	1394	1	1394	0.0	2254
TRINITY_DN45_c0_g1_i28	TRINITY_DN45_c0_g1_i11	95.845	1396	54	3	1	1394	1	1394	0.0	2254
TRINITY_DN45_c0_g1_i28	TRINITY_DN45_c0_g1_i26	99.907	1076	1	0	1	1076	1	1076	0.0	1982
TRINITY_DN45_c0_g1_i28	TRINITY_DN45_c0_g1_i8	95.167	1076	52	0	1	1076	1	1076	0.0	1700
TRINITY_DN45_c0_g1_i28	TRINITY_DN45_c0_g1_i21	98.638	881	12	0	1	881	1	881	0.0	1561
TRINITY_DN45_c0_g1_i11	TRINITY_DN45_c0_g1_i11	100.000	1764	0	0	1	1764	1	1764	0.0	3258
TRINITY_DN45_c0_g1_i11	TRINITY_DN45_c0_g1_i17	96.542	1764	61	0	1	1764	1	1764	0.0	2920
TRINITY_DN45_c0_g1_i11	TRINITY_DN45_c0_g1_i23	96.845	1648	48	4	1	1646	1	1646	0.0	2752
TRINITY_DN45_c0_g1_i11	TRINITY_DN45_c0_g1_i7	97.128	1393	40	0	1	1393	1	1393	0.0	2351
TRINITY_DN45_c0_g1_i11	TRINITY_DN45_c0_g1_i25	97.786	1310	29	0	1	1310	1	1310	0.0	2259
TRINITY_DN45_c0_g1_i11	TRINITY_DN45_c0_g1_i28	95.839	1394	58	0	1	1394	1	1394	0.0	2254
TRINITY_DN45_c0_g1_i11	TRINITY_DN45_c0_g1_i21	97.389	881	23	0	1	881	1	881	0.0	1500
TRINITY_DN45_c0_g1_i17	TRINITY_DN45_c0_g1_i17	100.000	1764	0	0	1	1764	1	1764	0.0	3258
TRINITY_DN45_c0_g1_i17	TRINITY_DN45_c0_g1_i11	96.546	1766	57	3	1	1764	1	1764	0.0	2920
TRINITY_DN45_c0_g1_i17	TRINITY_DN45_c0_g1_i1	96.845	1648	48	4	1	1646	1	1646	0.0	2752
TRINITY_DN45_c0_g1_i17	TRINITY_DN45_c0_g1_i28	99.785	1394	3	0	1	1394	1	1394	0.0	2558
TRINITY_DN45_c0_g1_i17	TRINITY_DN45_c0_g1_i25	97.563	1313	26	6	1	1310	1	1310	0.0	2242
TRINITY_DN45_c0_g1_i17	TRINITY_DN45_c0_g1_i26	99.907	1076	1	0	1	1076	1	1076	0.0	1982
TRINITY_DN45_c0_g1_i17	TRINITY_DN45_c0_g1_i8	95.167	1076	52	0	1	1076	1	1076	0.0	1700
TRINITY_DN45_c0_g1_i17	TRINITY_DN45_c0_g1_i21	98.638	881	12	0	1	881	1	881	0.0	1561
TRINITY_DN45_c0_g1_i1	TRINITY_DN45_c0_g1_i1	100.000	1733	0	0	1	1733	1	1733	0.0	3201
TRINITY_DN45_c0_g1_i1	TRINITY_DN45_c0_g1_i23	96.484	1735	57	3	1	1733	1	1733	0.0	2863
TRINITY_DN45_c0_g1_i1	TRINITY_DN45_c0_g1_i17	96.847	1649	46	6	1	1646	1	1646	0.0	2752
TRINITY_DN45_c0_g1_i1	TRINITY_DN45_c0_g1_i28	99.785	1394	3	0	1	1394	1	1394	0.0	2558
TRINITY_DN45_c0_g1_i1	TRINITY_DN45_c0_g1_i25	97.563	1313	26	6	1	1310	1	1310	0.0	2242
TRINITY_DN45_c0_g1_i1	TRINITY_DN45_c0_g1_i26	99.907	1076	1	0	1	1076	1	1076	0.0	1982
TRINITY_DN45_c0_g1_i1	TRINITY_DN45_c0_g1_i8	95.167	1076	52	0	1	1076	1	1076	0.0	1700
TRINITY_DN45_c0_g1_i1	TRINITY_DN45_c0_g1_i21	98.638	881	12	0	1	881	1	881	0.0	1561
TRINITY_DN45_c0_g1_i23	TRINITY_DN45_c0_g1_i23	100.000	1733	0	0	1	1733	1	1733	0.0	3201
TRINITY_DN45_c0_g1_i23	TRINITY_DN45_c0_g1_i1	96.480	1733	61	0	1	1733	1	1733	0.0	2863
TRINITY_DN45_c0_g1_i23	TRINITY_DN45_c0_g1_i11	96.847	1649	46	6	1	1646	1	1646	0.0	2752
TRINITY_DN45_c0_g1_i23	TRINITY_DN45_c0_g1_i7	97.128	1393	40	0	1	1393	1	1393	0.0	2351
TRINITY_DN45_c0_g1_i23	TRINITY_DN45_c0_g1_i25	97.786	1310	29	0	1	1310	1	1310	0.0	2259
TRINITY_DN45_c0_g1_i23	TRINITY_DN45_c0_g1_i28	95.839	1394	58	0	1	1394	1	1394	0.0	2254
TRINITY_DN45_c0_g1_i23	TRINITY_DN45_c0_g1_i21	97.389	881	23	0	1	881	1	881	0.0	1500
TRINITY_DN45_c0_g1_i21	TRINITY_DN45_c0_g1_i21	100.000	881	0	0	1	881	1	881	0.0	1628
TRINITY_DN45_c0_g1_i21	TRINITY_DN45_c0_g1_i25	99.205	881	7	0	1	881	1	881	0.0	1589
TRINITY_DN45_c0_g1_i21	TRINITY_DN45_c0_g1_i1	98.638	881	12	0	1	881	1	881	0.0	1561
TRINITY_DN45_c0_g1_i21	TRINITY_DN45_c0_g1_i17	98.638	881	12	0	1	881	1	881	0.0	1561
TRINITY_DN45_c0_g1_i21	TRINITY_DN45_c0_g1_i28	98.638	881	12	0	1	881	1	881	0.0	1561
TRINITY_DN45_c0_g1_i21	TRINITY_DN45_c0_g1_i26	98.638	881	12	0	1	881	1	881	0.0	1561
TRINITY_DN45_c0_g1_i21	TRINITY_DN45_c0_g1_i23	97.389	881	23	0	1	881	1	881	0.0	1500
TRINITY_DN45_c0_g1_i21	TRINITY_DN45_c0_g1_i11	97.389	881	23	0	1	881	1	881	0.0	1500
TRINITY_DN45_c0_g1_i8	TRINITY_DN45_c0_g1_i8	100.000	1076	0	0	1	1076	1	1076	0.0	1988
TRINITY_DN45_c0_g1_i8	TRINITY_DN45_c0_g1_i7	97.127	1079	25	6	1	1076	1	1076	0.0	1816
TRINITY_DN45_c0_g1_i8	TRINITY_DN45_c0_g1_i1	95.167	1076	52	0	1	1076	1	1076	0.0	1700
TRINITY_DN45_c0_g1_i8	TRINITY_DN45_c0_g1_i17	95.167	1076	52	0	1	1076	1	1076	0.0	1700
TRINITY_DN45_c0_g1_i8	TRINITY_DN45_c0_g1_i28	95.167	1076	52	0	1	1076	1	1076	0.0	1700
TRINITY_DN45_c0_g1_i8	TRINITY_DN45_c0_g1_i26	95.074	1076	53	0	1	1076	1	1076	0.0	1694
TRINITY_DN45_c0_g1_i25	TRINITY_DN45_c0_g1_i25	100.000	1310	0	0	1	1310	1	1310	0.0	2420
TRINITY_DN45_c0_g1_i25	TRINITY_DN45_c0_g1_i23	97.786	1310	29	0	1	1310	1	1310	0.0	2259
TRINITY_DN45_c0_g1_i25	TRINITY_DN45_c0_g1_i11	97.786	1310	29	0	1	1310	1	1310	0.0	2259
TRINITY_DN45_c0_g1_i25	TRINITY_DN45_c0_g1_i28	97.791	1313	23	6	1	1310	1	1310	0.0	2259
TRINITY_DN45_c0_g1_i25	TRINITY_DN45_c0_g1_i1	97.563	1313	26	6	1	1310	1	1310	0.0	2242
TRINITY_DN45_c0_g1_i25	TRINITY_DN45_c0_g1_i17	97.563	1313	26	6	1	1310	1	1310	0.0	2242
TRINITY_DN45_c0_g1_i25	TRINITY_DN45_c0_g1_i7	95.878	1310	54	0	1	1310	1	1310	0.0	2121
TRINITY_DN45_c0_g1_i25	TRINITY_DN45_c0_g1_i26	97.220	1079	24	6	1	1076	1	1076	0.0	1821
TRINITY_DN45_c0_g1_i25	TRINITY_DN45_c0_g1_i21	99.205	881	7	0	1	881	1	881	0.0	1589
TRINITY_DN61_c0_g1_i1	TRINITY_DN61_c0_g1_i1	100.000	1880	0	0	1	1880	1	1880	0.0	3472
TRINITY_DN67_c0_g1_i1	TRINITY_DN67_c0_g1_i1	100.000	596	0	0	1	596	1	596	0.0	1101
TRINITY_DN67_c0_g2_i1	TRINITY_DN67_c0_g2_i1	100.000	661	0	0	1	661	1	661	0.0	1221
TRINITY_DN48_c0_g1_i1	TRINITY_DN48_c0_g1_i1	100.000	4844	0	0	1	4844	1	4844	0.0	8946
TRINITY_DN70_c0_g1_i1	TRINITY_DN70_c0_g1_i1	100.000	3647	0	0	1	3647	1	3647	0.0	6735
TRINITY_DN95_c0_g1_i2	TRINITY_DN95_c0_g1_i2	100.000	1184	0	0	1	1184	1	1184	0.0	2187
TRINITY_DN95_c0_g1_i2	TRINITY_DN95_c0_g1_i1	96.287	1185	42	2	1	1184	1	1184	0.0	1943
TRINITY_DN95_c0_g1_i1	TRINITY_DN95_c0_g1_i1	100.000	1184	0	0	1	1184	1	1184	0.0	2187
TRINITY_DN95_c0_g1_i1	TRINITY_DN95_c0_g1_i2	96.287	1185	42	2	1	1184	1	1184	0.0	1943
TRINITY_DN16_c0_g1_i2	TRINITY_DN16_c0_g1_i2	100.000	3525	0	0	1	3525	1	3525	0.0	6510
TRINITY_DN55_c0_g1_i1	TRINITY_DN55_c0_g1_i1	100.000	3883	0	0	1	3883	1	3883	0.0	7171
TRINITY_DN96_c0_g1_i1	TRINITY_DN96_c0_g1_i1	100.000	1818	0	0	1	1818	1	1818	0.0	3358
TRINITY_DN96_c0_g2_i6	TRINITY_DN96_c0_g2_i6	100.000	1783	0	0	1	1783	1	1783	0.0	3293
TRINITY_DN96_c0_g2_i8	TRINITY_DN96_c0_g2_i8	100.000	1807	0	0	1	1807	1	1807	0.0	3338
TRINITY_DN96_c0_g2_i8	TRINITY_DN96_c0_g2_i5	96.161	1641	54	8	170	1807	149	1783	0.0	2673
TRINITY_DN96_c0_g2_i5	TRINITY_DN96_c0_g2_i5	100.000	1783	0	0	1	1783	1	1783	0.0	3293
TRINITY_DN96_c0_g2_i5	TRINITY_DN96_c0_g2_i8	96.161	1641	54	8	149	1783	170	1807	0.0	2673
TRINITY_DN96_c0_g2_i7	TRINITY_DN96_c0_g2_i7	100.000	1807	0	0	1	1807	1	1807	0.0	3338
TRINITY_DN96_c0_g2_i4	TRINITY_DN96_c0_g2_i4	100.000	1506	0	0	1	1506	1	1506	0.0	2782
TRINITY_DN96_c0_g2_i1	TRINITY_DN96_c0_g2_i1	100.000	1010	0	0	1	1010	1	1010	0.0	1866
TRINITY_DN96_c0_g3_i1	TRINITY_DN96_c0_g3_i1	100.000	1673	0	0	1	1673	1	1673	0.0	3090
TRINITY_DN96_c0_g3_i1	TRINITY_DN96_c0_g3_i2	97.788	1673	37	0	1	1673	1	1673	0.0	2885
TRINITY_DN96_c0_g3_i2	TRINITY_DN96_c0_g3_i2	100.000	1673	0	0	1	1673	1	1673	0.0	3090
TRINITY_DN96_c0_g3_i2	TRINITY_DN96_c0_g3_i1	97.788	1673	37	0	1	1673	1	1673	0.0	2885
TRINITY_DN81_c0_g1_i1	TRINITY_DN81_c0_g1_i1	100.000	7966	0	0	1	7966	1	7966	0.0	14711
TRINITY_DN75_c0_g1_i1	TRINITY_DN75_c0_g1_i1	100.000	2380	0	0	1	2380	1	2380	0.0	4396
TRINITY_DN14_c0_g1_i1	TRINITY_DN14_c0_g1_i1	100.000	916	0	0	1	916	1	916	0.0	1692
TRINITY_DN62_c0_g1_i1	TRINITY_DN62_c0_g1_i1	100.000	2637	0	0	1	2637	1	2637	0.0	4870
TRINITY_DN8_c0_g1_i1	TRINITY_DN8_c0_g1_i1	100.000	2253	0	0	1	2253	1	2253	0.0	4161
TRINITY_DN8_c1_g1_i1	TRINITY_DN8_c1_g1_i1	100.000	1462	0	0	1	1462	1	1462	0.0	2700
TRINITY_DN8_c2_g1_i1	TRINITY_DN8_c2_g1_i1	100.000	1138	0	0	1	1138	1	1138	0.0	2102
TRINITY_DN88_c0_g1_i1	TRINITY_DN88_c0_g1_i1	100.000	1857	0	0	1	1857	1	1857	0.0	3430
TRINITY_DN98_c0_g1_i1	TRINITY_DN98_c0_g1_i1	100.000	1620	0	0	1	1620	1	1620	0.0	2992
TRINITY_DN36_c0_g1_i6	TRINITY_DN36_c0_g1_i6	100.000	1505	0	0	1	1505	1	1505	0.0	2780
TRINITY_DN36_c0_g1_i6	TRINITY_DN36_c0_g1_i6	97.059	68	2	0	1438	1505	979	1046	1.91e-25	115
TRINITY_DN36_c0_g1_i6	TRINITY_DN36_c0_g1_i6	97.059	68	2	0	979	1046	1438	1505	1.91e-25	115
TRINITY_DN36_c0_g1_i6	TRINITY_DN36_c0_g1_i6	100.000	40	0	0	740	779	650	689	3.24e-13	75.0
TRINITY_DN36_c0_g1_i6	TRINITY_DN36_c0_g1_i6	100.000	40	0	0	650	689	740	779	3.24e-13	75.0
TRINITY_DN36_c0_g1_i6	TRINITY_DN36_c0_g1_i1	97.059	68	2	0	1438	1505	979	1046	1.91e-25	115
TRINITY_DN36_c0_g1_i6	TRINITY_DN36_c0_g1_i1	100.000	40	0	0	740	779	650	689	3.24e-13	75.0
TRINITY_DN36_c0_g1_i6	TRINITY_DN36_c0_g1_i1	100.000	40	0	0	650	689	740	779	3.24e-13	75.0
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i1	100.000	3145	0	0	1	3145	1	3145	0.0	5808
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i1	95.031	161	8	0	1445	1605	968	1128	8.16e-67	254
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i1	95.031	161	8	0	968	1128	1445	1605	8.16e-67	254
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i1	96.403	139	5	0	1940	2078	1808	1946	1.38e-59	230
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i1	96.403	139	5	0	1808	1946	1940	2078	1.38e-59	230
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i1	100.000	40	0	0	740	779	650	689	6.82e-13	75.0
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i1	100.000	40	0	0	650	689	740	779	6.82e-13	75.0
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i6	97.059	68	2	0	979	1046	1438	1505	4.02e-25	115
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i6	100.000	40	0	0	740	779	650	689	6.82e-13	75.0
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i6	100.000	40	0	0	650	689	740	779	6.82e-13	75.0
TRINITY_DN28_c0_g1_i1	TRINITY_DN28_c0_g1_i1	100.000	1390	0	0	1	1390	1	1390	0.0	2567
TRINITY_DN28_c0_g2_i2	TRINITY_DN28_c0_g2_i2	100.000	3242	0	0	1	3242	1	3242	0.0	5987
TRINITY_DN28_c0_g2_i1	TRINITY_DN28_c0_g2_i1	100.000	1119	0	0	1	1119	1	1119	0.0	2067
TRINITY_DN28_c0_g2_i3	TRINITY_DN28_c0_g2_i3	100.000	1328	0	0	1	1328	1	1328	0.0	2453
TRINITY_DN28_c0_g3_i1	TRINITY_DN28_c0_g3_i1	100.000	3832	0	0	1	3832	1	3832	0.0	7077
TRINITY_DN28_c0_g4_i1	TRINITY_DN28_c0_g4_i1	100.000	2557	0	0	1	2557	1	2557	0.0	4723
TRINITY_DN28_c0_g5_i1	TRINITY_DN28_c0_g5_i1	100.000	1315	0	0	1	1315	1	1315	0.0	2429
TRINITY_DN28_c0_g6_i1	TRINITY_DN28_c0_g6_i1	100.000	536	0	0	1	536	1	536	0.0	990
TRINITY_DN26_c0_g1_i1	TRINITY_DN26_c0_g1_i1	100.000	1626	0	0	1	1626	1	1626	0.0	3003
TRINITY_DN30_c0_g1_i1	TRINITY_DN30_c0_g1_i1	100.000	1669	0	0	1	1669	1	1669	0.0	3083
TRINITY_DN30_c0_g2_i1	TRINITY_DN30_c0_g2_i1	100.000	1679	0	0	1	1679	1	1679	0.0	3101
TRINITY_DN30_c0_g3_i1	TRINITY_DN30_c0_g3_i1	100.000	1677	0	0	1	1677	1	1677	0.0	3097
TRINITY_DN72_c0_g1_i2	TRINITY_DN72_c0_g1_i2	100.000	2181	0	0	1	2181	1	2181	0.0	4028
TRINITY_DN72_c0_g1_i2	TRINITY_DN72_c0_g1_i2	98.479	263	4	0	1919	2181	1367	1629	2.40e-130	464
TRINITY_DN72_c0_g1_i2	TRINITY_DN72_c0_g1_i2	98.479	263	4	0	1367	1629	1919	2181	2.40e-130	464
TRINITY_DN72_c0_g1_i2	TRINITY_DN72_c0_g1_i1	98.583	494	7	0	1561	2054	375	868	0.0	874
TRINITY_DN72_c0_g1_i2	TRINITY_DN72_c0_g1_i1	99.764	424	1	0	1631	2054	1	424	0.0	778
TRINITY_DN72_c0_g1_i2	TRINITY_DN72_c0_g1_i1	96.324	136	5	0	1367	1502	289	424	4.43e-58	224
TRINITY_DN72_c0_g1_i2	TRINITY_DN72_c0_g1_i1	96.324	136	5	0	1367	1502	733	868	4.43e-58	224
TRINITY_DN72_c0_g1_i1	TRINITY_DN72_c0_g1_i1	100.000	1005	0	0	1	1005	1	1005	0.0	1857
TRINITY_DN72_c0_g1_i1	TRINITY_DN72_c0_g1_i1	97.623	547	13	0	445	991	1	547	0.0	939
TRINITY_DN72_c0_g1_i1	TRINITY_DN72_c0_g1_i1	97.623	547	13	0	1	547	445	991	0.0	939
TRINITY_DN72_c0_g1_i1	TRINITY_DN72_c0_g1_i2	98.583	494	7	0	375	868	1561	2054	0.0	874
TRINITY_DN72_c0_g1_i1	TRINITY_DN72_c0_g1_i2	99.764	424	1	0	1	424	1631	2054	0.0	778
TRINITY_DN72_c0_g1_i1	TRINITY_DN72_c0_g1_i2	96.324	136	5	0	289	424	1367	1502	2.02e-58	224
TRINITY_DN72_c0_g1_i1	TRINITY_DN72_c0_g1_i2	96.324	136	5	0	733	868	1367	1502	2.02e-58	224
TRINITY_DN38_c0_g1_i1	TRINITY_DN38_c0_g1_i1	100.000	1742	0	0	1	1742	1	1742	0.0	3217
TRINITY_DN50_c0_g1_i1	TRINITY_DN50_c0_g1_i1	100.000	1041	0	0	1	1041	1	1041	0.0	1923
TRINITY_DN34_c0_g1_i5	TRINITY_DN34_c0_g1_i5	100.000	1204	0	0	1	1204	1	1204	0.0	2224
TRINITY_DN34_c0_g1_i5	TRINITY_DN34_c0_g1_i7	95.169	1180	49	8	29	1204	29	1204	0.0	1857
TRINITY_DN34_c0_g1_i6	TRINITY_DN34_c0_g1_i6	100.000	934	0	0	1	934	1	934	0.0	1725
TRINITY_DN34_c0_g1_i6	TRINITY_DN34_c0_g1_i4	95.957	940	32	4	1	934	265	1204	0.0	1520
TRINITY_DN34_c0_g1_i7	TRINITY_DN34_c0_g1_i7	100.000	1204	0	0	1	1204	1	1204	0.0	2224
TRINITY_DN34_c0_g1_i7	TRINITY_DN34_c0_g1_i5	95.169	1180	49	8	29	1204	29	1204	0.0	1857
TRINITY_DN34_c0_g1_i2	TRINITY_DN34_c0_g1_i2	100.000	1204	0	0	1	1204	1	1204	0.0	2224
TRINITY_DN34_c0_g1_i4	TRINITY_DN34_c0_g1_i4	100.000	1204	0	0	1	1204	1	1204	0.0	2224
TRINITY_DN34_c0_g1_i4	TRINITY_DN34_c0_g1_i6	95.957	940	32	4	265	1204	1	934	0.0	1520
TRINITY_DN34_c0_g2_i1	TRINITY_DN34_c0_g2_i1	100.000	1295	0	0	1	1295	1	1295	0.0	2392
TRINITY_DN74_c0_g1_i1	TRINITY_DN74_c0_g1_i1	100.000	1401	0	0	1	1401	1	1401	0.0	2588
TRINITY_DN15_c0_g1_i1	TRINITY_DN15_c0_g1_i1	100.000	3791	0	0	1	3791	1	3791	0.0	7001
TRINITY_DN15_c0_g1_i1	TRINITY_DN15_c0_g1_i1	100.000	142	0	0	1124	1265	983	1124	1.64e-69	263
TRINITY_DN15_c0_g1_i1	TRINITY_DN15_c0_g1_i1	100.000	142	0	0	983	1124	1124	1265	1.64e-69	263
TRINITY_DN73_c0_g1_i1	TRINITY_DN73_c0_g1_i1	100.000	1826	0	0	1	1826	1	1826	0.0	3373
TRINITY_DN94_c0_g1_i1	TRINITY_DN94_c0_g1_i1	100.000	2191	0	0	1	2191	1	2191	0.0	4047
TRINITY_DN94_c0_g2_i1	TRINITY_DN94_c0_g2_i1	100.000	946	0	0	1	946	1	946	0.0	1748
TRINITY_DN57_c0_g1_i1	TRINITY_DN57_c0_g1_i1	100.000	2500	0	0	1	2500	1	2500	0.0	4617
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i2	100.000	1442	0	0	1	1442	1	1442	0.0	2663
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i2	97.802	91	2	0	1255	1345	1046	1136	2.99e-38	158
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i2	97.802	91	2	0	1046	1136	1255	1345	2.99e-38	158
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i2	98.684	76	1	0	1270	1345	980	1055	1.40e-31	135
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i2	98.684	76	1	0	980	1055	1270	1345	1.40e-31	135
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i2	98.529	68	1	0	1255	1322	1127	1194	3.93e-27	121
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i2	98.529	68	1	0	1127	1194	1255	1322	3.93e-27	121
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i3	100.000	1055	0	0	1	1055	1	1055	0.0	1949
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i3	100.000	201	0	0	1053	1253	1094	1294	9.82e-103	372
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i3	100.000	189	0	0	1254	1442	1437	1625	4.60e-96	350
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i3	99.471	189	1	0	1254	1442	1248	1436	2.14e-94	344
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i3	100.000	76	0	0	1061	1136	980	1055	3.02e-33	141
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i3	98.684	76	1	0	980	1055	1453	1528	1.40e-31	135
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i3	98.529	68	1	0	1255	1322	1168	1235	3.93e-27	121
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i6	100.000	189	0	0	1254	1442	529	717	4.60e-96	350
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i6	99.471	189	1	0	1254	1442	340	528	2.14e-94	344
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i6	98.413	189	3	0	1254	1442	151	339	4.64e-91	333
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i6	98.667	150	2	0	1293	1442	1	150	4.77e-71	267
TRINITY_DN32_c0_g2_i2	TRINITY_DN32_c0_g2_i6	98.684	76	1	0	980	1055	545	620	1.40e-31	135
